ID,Street_Address,City,Country,Unit,Type,Parent
929-1,aleja Wypoczynkowa,Warsaw,RP,866,Unit,929
929-2,aleja Wypoczynkowa,Warsaw,RP,843,Unit,929
930-1,pl. Piękna,Warsaw,RP,32,Unit,930
930-2,pl. Piękna,Warsaw,RP,25,Unit,930
930-3,pl. Piękna,Warsaw,RP,19,Unit,930
930-4,pl. Piękna,Warsaw,RP,49,Unit,930
931-1,ul. Willowa,Warsaw,RP,53,Unit,931
931-2,ul. Willowa,Warsaw,RP,66,Unit,931
932-1,al. Kosynierów,Warsaw,RP,25,Unit,932
932-2,al. Kosynierów,Warsaw,RP,31,Unit,932
932-3,al. Kosynierów,Warsaw,RP,35,Unit,932
932-4,al. Kosynierów,Warsaw,RP,58,Unit,932
933-1,aleja Zakole,Warsaw,RP,662,Unit,933
934-1,ul. Środkowa,Warsaw,RP,955,Unit,934
934-2,ul. Środkowa,Warsaw,RP,924,Unit,934
935-1,aleja Boczna,Warsaw,RP,95,Unit,935
935-2,aleja Boczna,Warsaw,RP,73,Unit,935
935-3,aleja Boczna,Warsaw,RP,83,Unit,935
935-4,aleja Boczna,Warsaw,RP,99,Unit,935
936-1,ul. Miłosza,Warsaw,RP,31,Unit,936
936-2,ul. Miłosza,Warsaw,RP,38,Unit,936
936-3,ul. Miłosza,Warsaw,RP,20,Unit,936
937-1,plac Kilińskiego,Warsaw,RP,23,Unit,937
937-2,plac Kilińskiego,Warsaw,RP,46,Unit,937
937-3,plac Kilińskiego,Warsaw,RP,34,Unit,937
938-1,plac Szafirowa,Warsaw,RP,77,Unit,938
938-2,plac Szafirowa,Warsaw,RP,58,Unit,938
938-3,plac Szafirowa,Warsaw,RP,95,Unit,938
938-4,plac Szafirowa,Warsaw,RP,89,Unit,938
939-1,ulica Swierkowa,Warsaw,RP,444,Unit,939
939-2,ulica Swierkowa,Warsaw,RP,471,Unit,939
939-3,ulica Swierkowa,Warsaw,RP,475,Unit,939
939-4,ulica Swierkowa,Warsaw,RP,469,Unit,939
940-1,pl. Myśliwska,Warsaw,RP,565,Unit,940
940-2,pl. Myśliwska,Warsaw,RP,568,Unit,940
940-3,pl. Myśliwska,Warsaw,RP,542,Unit,940
940-4,pl. Myśliwska,Warsaw,RP,554,Unit,940
941-1,plac Podleśna,Warsaw,RP,554,Unit,941
941-2,plac Podleśna,Warsaw,RP,570,Unit,941
941-3,plac Podleśna,Warsaw,RP,563,Unit,941
942-1,plac Gajowa,Warsaw,RP,555,Unit,942
943-1,aleja Rózana,Warsaw,RP,62,Unit,943
944-1,ulica Jabłoniowa,Warsaw,RP,23,Unit,944
944-2,ulica Jabłoniowa,Warsaw,RP,33,Unit,944
944-3,ulica Jabłoniowa,Warsaw,RP,18,Unit,944
945-1,pl. Kraszewskiego,Warsaw,RP,27,Unit,945
946-1,aleja Powstańców Śląskich,Warsaw,RP,655,Unit,946
947-1,ul. Lwowska,Warsaw,RP,1,Unit,947
947-2,ul. Lwowska,Warsaw,RP,11,Unit,947
947-3,ul. Lwowska,Warsaw,RP,10,Unit,947
947-4,ul. Lwowska,Warsaw,RP,6,Unit,947
948-1,ulica Miłosza,Warsaw,RP,65,Unit,948
948-2,ulica Miłosza,Warsaw,RP,44,Unit,948
948-3,ulica Miłosza,Warsaw,RP,54,Unit,948
949-1,ul. Klasztorna,Warsaw,RP,85,Unit,949
950-1,plac Srebrna,Warsaw,RP,7,Unit,950
950-2,plac Srebrna,Warsaw,RP,4,Unit,950
950-3,plac Srebrna,Warsaw,RP,26,Unit,950
951-1,plac Słowackiego,Warsaw,RP,446,Unit,951
951-2,plac Słowackiego,Warsaw,RP,444,Unit,951
951-3,plac Słowackiego,Warsaw,RP,440,Unit,951
951-4,plac Słowackiego,Warsaw,RP,457,Unit,951
952-1,plac Turkusowa,Warsaw,RP,79,Unit,952
952-2,plac Turkusowa,Warsaw,RP,79,Unit,952
952-3,plac Turkusowa,Warsaw,RP,94,Unit,952
952-4,plac Turkusowa,Warsaw,RP,71,Unit,952
953-1,aleja Floriana,Warsaw,RP,97,Unit,953
954-1,pl. Sokola,Warsaw,RP,43,Unit,954
954-2,pl. Sokola,Warsaw,RP,76,Unit,954
954-3,pl. Sokola,Warsaw,RP,71,Unit,954
955-1,ulica Jaworowa,Warsaw,RP,71,Unit,955
955-2,ulica Jaworowa,Warsaw,RP,87,Unit,955
955-3,ulica Jaworowa,Warsaw,RP,70,Unit,955
955-4,ulica Jaworowa,Warsaw,RP,90,Unit,955
956-1,al. Wiejska,Warsaw,RP,88,Unit,956
956-2,al. Wiejska,Warsaw,RP,112,Unit,956
957-1,pl. Mokra,Warsaw,RP,387,Unit,957
957-2,pl. Mokra,Warsaw,RP,412,Unit,957
957-3,pl. Mokra,Warsaw,RP,377,Unit,957
958-1,aleja Nowowiejska,Warsaw,RP,53,Unit,958
958-2,aleja Nowowiejska,Warsaw,RP,81,Unit,958
958-3,aleja Nowowiejska,Warsaw,RP,67,Unit,958
958-4,aleja Nowowiejska,Warsaw,RP,58,Unit,958
959-1,al. Kusocińskiego,Warsaw,RP,81,Unit,959
959-2,al. Kusocińskiego,Warsaw,RP,62,Unit,959
960-1,ulica Krasickiego,Warsaw,RP,37,Unit,960
960-2,ulica Krasickiego,Warsaw,RP,30,Unit,960
961-1,aleja Grunwaldzka,Warsaw,RP,85,Unit,961
961-2,aleja Grunwaldzka,Warsaw,RP,99,Unit,961
962-1,ulica Morelowa,Warsaw,RP,53,Unit,962
963-1,aleja Krańcowa,Warsaw,RP,69,Unit,963
963-2,aleja Krańcowa,Warsaw,RP,87,Unit,963
963-3,aleja Krańcowa,Warsaw,RP,49,Unit,963
964-1,al. Makuszyńskiego,Warsaw,RP,5,Unit,964
964-2,al. Makuszyńskiego,Warsaw,RP,20,Unit,964
964-3,al. Makuszyńskiego,Warsaw,RP,5,Unit,964
964-4,al. Makuszyńskiego,Warsaw,RP,22,Unit,964
965-1,aleja Sienkiewicza,Warsaw,RP,76,Unit,965
965-2,aleja Sienkiewicza,Warsaw,RP,79,Unit,965
966-1,aleja Żwirowa,Warsaw,RP,35,Unit,966
966-2,aleja Żwirowa,Warsaw,RP,35,Unit,966
966-3,aleja Żwirowa,Warsaw,RP,21,Unit,966
966-4,aleja Żwirowa,Warsaw,RP,35,Unit,966
967-1,al. Wyszyńskiego,Warsaw,RP,52,Unit,967
967-2,al. Wyszyńskiego,Warsaw,RP,24,Unit,967
967-3,al. Wyszyńskiego,Warsaw,RP,34,Unit,967
968-1,plac Kazimierza Wielkiego,Warsaw,RP,91,Unit,968
968-2,plac Kazimierza Wielkiego,Warsaw,RP,99,Unit,968
968-3,plac Kazimierza Wielkiego,Warsaw,RP,90,Unit,968
969-1,pl. Tartaczna,Warsaw,RP,980,Unit,969
969-2,pl. Tartaczna,Warsaw,RP,992,Unit,969
969-3,pl. Tartaczna,Warsaw,RP,1010,Unit,969
970-1,al. Kalinowa,Warsaw,RP,827,Unit,970
970-2,al. Kalinowa,Warsaw,RP,831,Unit,970
970-3,al. Kalinowa,Warsaw,RP,835,Unit,970
970-4,al. Kalinowa,Warsaw,RP,832,Unit,970
971-1,ul. Kołłątaja,Warsaw,RP,92,Unit,971
972-1,ulica Sportowa,Warsaw,RP,48,Unit,972
972-2,ulica Sportowa,Warsaw,RP,58,Unit,972
972-3,ulica Sportowa,Warsaw,RP,65,Unit,972
972-4,ulica Sportowa,Warsaw,RP,46,Unit,972
973-1,al. Zwycięstwa,Warsaw,RP,82,Unit,973
973-2,al. Zwycięstwa,Warsaw,RP,76,Unit,973
973-3,al. Zwycięstwa,Warsaw,RP,93,Unit,973
974-1,ulica Skłodowskiej-Curie,Warsaw,RP,91,Unit,974
974-2,ulica Skłodowskiej-Curie,Warsaw,RP,51,Unit,974
974-3,ulica Skłodowskiej-Curie,Warsaw,RP,52,Unit,974
974-4,ulica Skłodowskiej-Curie,Warsaw,RP,69,Unit,974
975-1,al. Jeżynowa,Warsaw,RP,171,Unit,975
975-2,al. Jeżynowa,Warsaw,RP,171,Unit,975
975-3,al. Jeżynowa,Warsaw,RP,164,Unit,975
975-4,al. Jeżynowa,Warsaw,RP,193,Unit,975
976-1,aleja Kosynierów,Warsaw,RP,111,Unit,976
977-1,al. Dolna,Warsaw,RP,77,Unit,977
977-2,al. Dolna,Warsaw,RP,61,Unit,977
978-1,ulica Klasztorna,Warsaw,RP,27,Unit,978
979-1,ul. Malinowa,Warsaw,RP,62,Unit,979
980-1,ulica Srebrna,Warsaw,RP,24,Unit,980
981-1,al. Spokojna,Warsaw,RP,568,Unit,981
981-2,al. Spokojna,Warsaw,RP,570,Unit,981
982-1,pl. Cicha,Warsaw,RP,26,Unit,982
982-2,pl. Cicha,Warsaw,RP,52,Unit,982
982-3,pl. Cicha,Warsaw,RP,31,Unit,982
983-1,plac Bema,Warsaw,RP,93,Unit,983
983-2,plac Bema,Warsaw,RP,93,Unit,983
983-3,plac Bema,Warsaw,RP,87,Unit,983
984-1,pl. Miła,Warsaw,RP,78,Unit,984
985-1,aleja Nowowiejska,Warsaw,RP,29,Unit,985
985-2,aleja Nowowiejska,Warsaw,RP,45,Unit,985
985-3,aleja Nowowiejska,Warsaw,RP,36,Unit,985
985-4,aleja Nowowiejska,Warsaw,RP,40,Unit,985
986-1,pl. Dąbrowskiej,Warsaw,RP,19,Unit,986
987-1,ul. Chełmońskiego,Warsaw,RP,14,Unit,987
987-2,ul. Chełmońskiego,Warsaw,RP,20,Unit,987
988-1,ul. Słoneczna,Warsaw,RP,63,Unit,988
988-2,ul. Słoneczna,Warsaw,RP,86,Unit,988
988-3,ul. Słoneczna,Warsaw,RP,53,Unit,988
988-4,ul. Słoneczna,Warsaw,RP,74,Unit,988
989-1,aleja Wyspiańskiego,Warsaw,RP,10,Unit,989
989-2,aleja Wyspiańskiego,Warsaw,RP,26,Unit,989
990-1,plac Zakątek,Warsaw,RP,41,Unit,990
990-2,plac Zakątek,Warsaw,RP,35,Unit,990
991-1,ulica Jana Pawła II,Warsaw,RP,31,Unit,991
991-2,ulica Jana Pawła II,Warsaw,RP,33,Unit,991
992-1,pl. Konopnickiej,Warsaw,RP,480,Unit,992
992-2,pl. Konopnickiej,Warsaw,RP,504,Unit,992
993-1,ul. Bociania,Warsaw,RP,88,Unit,993
994-1,pl. Jagiellońska,Warsaw,RP,89,Unit,994
994-2,pl. Jagiellońska,Warsaw,RP,74,Unit,994
994-3,pl. Jagiellońska,Warsaw,RP,104,Unit,994
994-4,pl. Jagiellońska,Warsaw,RP,72,Unit,994
995-1,pl. Konarskiego,Warsaw,RP,2,Unit,995
995-2,pl. Konarskiego,Warsaw,RP,8,Unit,995
996-1,plac Kaliska,Warsaw,RP,760,Unit,996
996-2,plac Kaliska,Warsaw,RP,775,Unit,996
996-3,plac Kaliska,Warsaw,RP,763,Unit,996
997-1,ul. Widokowa,Warsaw,RP,81,Unit,997
997-2,ul. Widokowa,Warsaw,RP,71,Unit,997
997-3,ul. Widokowa,Warsaw,RP,95,Unit,997
997-4,ul. Widokowa,Warsaw,RP,76,Unit,997
998-1,ul. Jadwigi,Warsaw,RP,72,Unit,998
998-2,ul. Jadwigi,Warsaw,RP,66,Unit,998
998-3,ul. Jadwigi,Warsaw,RP,80,Unit,998
999-1,pl. Wieniawskiego,Warsaw,RP,80,Unit,999
999-2,pl. Wieniawskiego,Warsaw,RP,93,Unit,999
999-3,pl. Wieniawskiego,Warsaw,RP,84,Unit,999
999-4,pl. Wieniawskiego,Warsaw,RP,108,Unit,999
1000-1,plac Północna,Warsaw,RP,106,Unit,1000
1000-2,plac Północna,Warsaw,RP,86,Unit,1000
1000-3,plac Północna,Warsaw,RP,101,Unit,1000
