ID,Street_Address,City,Country,Unit,Type,Parent,Latitude,Longitude
924,al. Żeglarska,Warsaw,RP,79,Main Node,,52.239888976151114,20.940740804250463
925,ul. Bociania,Warsaw,RP,69,Main Node,,52.25235745855679,21.082133543517546
926,ulica Podleśna,Warsaw,RP,26,Main Node,,52.255531047506224,20.91662414452084
927,aleja Stroma,Warsaw,RP,40,Main Node,,52.29480762871872,21.082605627322003
928,al. Długosza,Warsaw,RP,18,Main Node,,52.25724578519485,21.076425696214887
929,aleja Wypoczynkowa,Warsaw,RP,854,Main Node,,52.20642062643982,21.075641361784605
930,pl. Piękna,Warsaw,RP,35,Main Node,,52.28348784699115,21.157055375912783
931,ul. Willowa,Warsaw,RP,61,Main Node,,52.21628993155839,20.92469503577388
932,al. Kosynierów,Warsaw,RP,42,Main Node,,52.299411868784624,21.079729789418153
933,aleja Zakole,Warsaw,RP,677,Main Node,,52.24352842537503,21.069820849921797
934,ul. Środkowa,Warsaw,RP,936,Main Node,,52.28994427892694,21.128406443976516
935,aleja Boczna,Warsaw,RP,91,Main Node,,52.22130109631375,21.157605157891155
936,ul. Miłosza,Warsaw,RP,36,Main Node,,52.28926258361143,21.124464136376176
937,plac Kilińskiego,Warsaw,RP,39,Main Node,,52.23499298578176,20.989948558536447
938,plac Szafirowa,Warsaw,RP,76,Main Node,,52.24894686673995,21.0926041927744
939,ulica Swierkowa,Warsaw,RP,464,Main Node,,52.21759185394756,20.907686323332744
940,pl. Myśliwska,Warsaw,RP,548,Main Node,,52.241934919466765,21.195229075246193
941,plac Podleśna,Warsaw,RP,570,Main Node,,52.23712699061077,21.184263340878886
942,plac Gajowa,Warsaw,RP,550,Main Node,,52.290758951240086,21.067212015749995
943,aleja Rózana,Warsaw,RP,57,Main Node,,52.2019204087427,20.90396665822837
944,ulica Jabłoniowa,Warsaw,RP,25,Main Node,,52.24837069778878,21.064216176918627
945,pl. Kraszewskiego,Warsaw,RP,18,Main Node,,52.23442363758739,20.929312436069644
946,aleja Powstańców Śląskich,Warsaw,RP,662,Main Node,,52.20100377660441,20.9202769717648
947,ul. Lwowska,Warsaw,RP,4,Main Node,,52.23685295989567,21.016067709208667
948,ulica Miłosza,Warsaw,RP,48,Main Node,,52.27332801830602,21.120095482532555
949,ul. Klasztorna,Warsaw,RP,72,Main Node,,52.238162650689176,21.006874305522377
950,plac Srebrna,Warsaw,RP,9,Main Node,,52.254584088348786,21.150033812211877
951,plac Słowackiego,Warsaw,RP,442,Main Node,,52.27651373621055,21.187585763441287
952,plac Turkusowa,Warsaw,RP,81,Main Node,,52.28703703688689,21.157763166539986
953,aleja Floriana,Warsaw,RP,80,Main Node,,52.2399531228662,20.956245441894417
954,pl. Sokola,Warsaw,RP,63,Main Node,,52.21607927375626,20.99573306368757
955,ulica Jaworowa,Warsaw,RP,83,Main Node,,52.213600555863415,21.02971202671642
956,al. Wiejska,Warsaw,RP,98,Main Node,,52.22683829436372,21.12208522478027
957,pl. Mokra,Warsaw,RP,396,Main Node,,52.25509415969151,21.06069818365842
958,aleja Nowowiejska,Warsaw,RP,71,Main Node,,52.28770435196907,21.112450481380574
959,al. Kusocińskiego,Warsaw,RP,65,Main Node,,52.295573736354555,21.175495829945618
960,ulica Krasickiego,Warsaw,RP,28,Main Node,,52.220713194748434,20.989018588076664
961,aleja Grunwaldzka,Warsaw,RP,94,Main Node,,52.29974641682763,21.074177134768462
962,ulica Morelowa,Warsaw,RP,40,Main Node,,52.289742193413026,21.132043184370282
963,aleja Krańcowa,Warsaw,RP,67,Main Node,,52.26675411339803,21.12252211050713
964,al. Makuszyńskiego,Warsaw,RP,13,Main Node,,52.233623410658225,21.032200697779796
965,aleja Sienkiewicza,Warsaw,RP,70,Main Node,,52.29344326488209,21.041816932411532
966,aleja Żwirowa,Warsaw,RP,25,Main Node,,52.24329652004855,20.971985523129337
967,al. Wyszyńskiego,Warsaw,RP,44,Main Node,,52.26258978728201,21.034499895048015
968,plac Kazimierza Wielkiego,Warsaw,RP,85,Main Node,,52.245346416171735,20.99339650148467
969,pl. Tartaczna,Warsaw,RP,997,Main Node,,52.245320027432655,21.051293770514853
970,al. Kalinowa,Warsaw,RP,824,Main Node,,52.256519294035265,20.966915311033453
971,ul. Kołłątaja,Warsaw,RP,74,Main Node,,52.295331649440804,20.96144112449127
972,ulica Sportowa,Warsaw,RP,54,Main Node,,52.23190070335828,21.033008156227034
973,al. Zwycięstwa,Warsaw,RP,82,Main Node,,52.29568659652079,21.099335727820314
974,ulica Skłodowskiej-Curie,Warsaw,RP,71,Main Node,,52.200436902301306,20.989369384261938
975,al. Jeżynowa,Warsaw,RP,175,Main Node,,52.272177009387015,21.11109262134709
976,aleja Kosynierów,Warsaw,RP,99,Main Node,,52.29531059748181,21.03872787838244
977,al. Dolna,Warsaw,RP,62,Main Node,,52.21391940800036,21.072837727763428
978,ulica Klasztorna,Warsaw,RP,32,Main Node,,52.22656083283713,20.953792782375594
979,ul. Malinowa,Warsaw,RP,72,Main Node,,52.20918545091335,21.071606916652886
980,ulica Srebrna,Warsaw,RP,22,Main Node,,52.29991688084669,21.141940490546954
981,al. Spokojna,Warsaw,RP,557,Main Node,,52.20968617989481,21.117393540107653
982,pl. Cicha,Warsaw,RP,41,Main Node,,52.25434411904248,21.04655969747891
983,plac Bema,Warsaw,RP,93,Main Node,,52.2004804413296,21.083326482333312
984,pl. Miła,Warsaw,RP,67,Main Node,,52.23465348835493,21.06978304443162
985,aleja Nowowiejska,Warsaw,RP,40,Main Node,,52.29685846917974,21.111887325343012
986,pl. Dąbrowskiej,Warsaw,RP,33,Main Node,,52.22638281074767,21.091839898687983
987,ul. Chełmońskiego,Warsaw,RP,1,Main Node,,52.24496721949932,21.06204789658089
988,ul. Słoneczna,Warsaw,RP,72,Main Node,,52.2815967311752,21.1916246606782
989,aleja Wyspiańskiego,Warsaw,RP,8,Main Node,,52.20734962875353,21.11093114672789
990,plac Zakątek,Warsaw,RP,27,Main Node,,52.26357488365153,21.03963781956144
991,ulica Jana Pawła II,Warsaw,RP,25,Main Node,,52.26017062586635,21.03493593469108
992,pl. Konopnickiej,Warsaw,RP,500,Main Node,,52.25172288381526,20.993032169605375
993,ul. Bociania,Warsaw,RP,89,Main Node,,52.241740233537215,20.990952799296828
994,pl. Jagiellońska,Warsaw,RP,92,Main Node,,52.29238145161748,21.01167332030495
995,pl. Konarskiego,Warsaw,RP,12,Main Node,,52.26174371725496,21.134318723761385
996,plac Kaliska,Warsaw,RP,765,Main Node,,52.261134800574474,20.968172127575972
997,ul. Widokowa,Warsaw,RP,91,Main Node,,52.21602824553074,21.179387144906343
998,ul. Jadwigi,Warsaw,RP,72,Main Node,,52.22819524518757,20.933584895929044
999,pl. Wieniawskiego,Warsaw,RP,98,Main Node,,52.21130687496947,21.181991215694875
1000,plac Północna,Warsaw,RP,90,Main Node,,52.26096148951544,21.027288351356052
1-1,ulica Widok,Warsaw,RP,45,Unit,1,,
1-2,ulica Widok,Warsaw,RP,40,Unit,1,,
1-3,ulica Widok,Warsaw,RP,64,Unit,1,,
1-4,ulica Widok,Warsaw,RP,44,Unit,1,,
2-1,aleja Klasztorna,Warsaw,RP,142,Unit,2,,
2-2,aleja Klasztorna,Warsaw,RP,132,Unit,2,,
2-3,aleja Klasztorna,Warsaw,RP,128,Unit,2,,
2-4,aleja Klasztorna,Warsaw,RP,142,Unit,2,,
3-1,al. Sarnia,Warsaw,RP,341,Unit,3,,
3-2,al. Sarnia,Warsaw,RP,342,Unit,3,,
4-1,aleja Wilcza,Warsaw,RP,2,Unit,4,,
4-2,aleja Wilcza,Warsaw,RP,28,Unit,4,,
4-3,aleja Wilcza,Warsaw,RP,19,Unit,4,,
4-4,aleja Wilcza,Warsaw,RP,18,Unit,4,,
5-1,plac Mickiewicza,Warsaw,RP,726,Unit,5,,
6-1,ul. Mazurska,Warsaw,RP,19,Unit,6,,
6-2,ul. Mazurska,Warsaw,RP,12,Unit,6,,
6-3,ul. Mazurska,Warsaw,RP,25,Unit,6,,
6-4,ul. Mazurska,Warsaw,RP,24,Unit,6,,
7-1,ul. Gałczynskiego,Warsaw,RP,42,Unit,7,,
7-2,ul. Gałczynskiego,Warsaw,RP,45,Unit,7,,
8-1,ulica Lawendowa,Warsaw,RP,856,Unit,8,,
8-2,ulica Lawendowa,Warsaw,RP,867,Unit,8,,
8-3,ulica Lawendowa,Warsaw,RP,846,Unit,8,,
8-4,ulica Lawendowa,Warsaw,RP,843,Unit,8,,
9-1,ulica Nowa,Warsaw,RP,39,Unit,9,,
9-2,ulica Nowa,Warsaw,RP,17,Unit,9,,
9-3,ulica Nowa,Warsaw,RP,22,Unit,9,,
9-4,ulica Nowa,Warsaw,RP,20,Unit,9,,
10-1,ul. Srebrna,Warsaw,RP,17,Unit,10,,
10-2,ul. Srebrna,Warsaw,RP,19,Unit,10,,
10-3,ul. Srebrna,Warsaw,RP,5,Unit,10,,
11-1,ulica Orkana,Warsaw,RP,613,Unit,11,,
12-1,aleja Jesienna,Warsaw,RP,515,Unit,12,,
12-2,aleja Jesienna,Warsaw,RP,510,Unit,12,,
12-3,aleja Jesienna,Warsaw,RP,500,Unit,12,,
13-1,ulica Przechodnia,Warsaw,RP,6,Unit,13,,
13-2,ulica Przechodnia,Warsaw,RP,0,Unit,13,,
14-1,ulica Podwale,Warsaw,RP,44,Unit,14,,
14-2,ulica Podwale,Warsaw,RP,32,Unit,14,,
15-1,pl. Miarki,Warsaw,RP,18,Unit,15,,
15-2,pl. Miarki,Warsaw,RP,28,Unit,15,,
15-3,pl. Miarki,Warsaw,RP,49,Unit,15,,
15-4,pl. Miarki,Warsaw,RP,42,Unit,15,,
16-1,plac Słowianska,Warsaw,RP,919,Unit,16,,
16-2,plac Słowianska,Warsaw,RP,913,Unit,16,,
16-3,plac Słowianska,Warsaw,RP,929,Unit,16,,
16-4,plac Słowianska,Warsaw,RP,945,Unit,16,,
17-1,plac Wybickiego,Warsaw,RP,46,Unit,17,,
17-2,plac Wybickiego,Warsaw,RP,29,Unit,17,,
18-1,ulica Leszczynowa,Warsaw,RP,113,Unit,18,,
18-2,ulica Leszczynowa,Warsaw,RP,91,Unit,18,,
19-1,plac Górska,Warsaw,RP,62,Unit,19,,
19-2,plac Górska,Warsaw,RP,96,Unit,19,,
20-1,al. Mostowa,Warsaw,RP,33,Unit,20,,
20-2,al. Mostowa,Warsaw,RP,38,Unit,20,,
20-3,al. Mostowa,Warsaw,RP,37,Unit,20,,
21-1,ul. Storczykowa,Warsaw,RP,80,Unit,21,,
22-1,aleja Szewska,Warsaw,RP,98,Unit,22,,
22-2,aleja Szewska,Warsaw,RP,106,Unit,22,,
23-1,aleja Szczęśliwa,Warsaw,RP,209,Unit,23,,
23-2,aleja Szczęśliwa,Warsaw,RP,202,Unit,23,,
23-3,aleja Szczęśliwa,Warsaw,RP,218,Unit,23,,
23-4,aleja Szczęśliwa,Warsaw,RP,211,Unit,23,,
24-1,ul. Szczęśliwa,Warsaw,RP,11,Unit,24,,
25-1,plac Kwiatowa,Warsaw,RP,8,Unit,25,,
26-1,ul. Srebrna,Warsaw,RP,695,Unit,26,,
27-1,pl. Łąkowa,Warsaw,RP,837,Unit,27,,
27-2,pl. Łąkowa,Warsaw,RP,830,Unit,27,,
27-3,pl. Łąkowa,Warsaw,RP,843,Unit,27,,
28-1,aleja Piwna,Warsaw,RP,107,Unit,28,,
28-2,aleja Piwna,Warsaw,RP,86,Unit,28,,
29-1,ulica Piekarska,Warsaw,RP,73,Unit,29,,
30-1,ul. Makowa,Warsaw,RP,20,Unit,30,,
30-2,ul. Makowa,Warsaw,RP,24,Unit,30,,
30-3,ul. Makowa,Warsaw,RP,35,Unit,30,,
30-4,ul. Makowa,Warsaw,RP,15,Unit,30,,
31-1,pl. Pałacowa,Warsaw,RP,603,Unit,31,,
31-2,pl. Pałacowa,Warsaw,RP,566,Unit,31,,
31-3,pl. Pałacowa,Warsaw,RP,582,Unit,31,,
32-1,ulica Partyzantów,Warsaw,RP,979,Unit,32,,
33-1,plac Wyzwolenia,Warsaw,RP,21,Unit,33,,
33-2,plac Wyzwolenia,Warsaw,RP,14,Unit,33,,
34-1,plac Średnia,Warsaw,RP,900,Unit,34,,
34-2,plac Średnia,Warsaw,RP,911,Unit,34,,
34-3,plac Średnia,Warsaw,RP,889,Unit,34,,
34-4,plac Średnia,Warsaw,RP,880,Unit,34,,
35-1,pl. Zdrojowa,Warsaw,RP,34,Unit,35,,
36-1,ulica Narcyzowa,Warsaw,RP,80,Unit,36,,
36-2,ulica Narcyzowa,Warsaw,RP,57,Unit,36,,
36-3,ulica Narcyzowa,Warsaw,RP,47,Unit,36,,
36-4,ulica Narcyzowa,Warsaw,RP,77,Unit,36,,
37-1,aleja Stroma,Warsaw,RP,4,Unit,37,,
37-2,aleja Stroma,Warsaw,RP,4,Unit,37,,
38-1,plac Orla,Warsaw,RP,84,Unit,38,,
38-2,plac Orla,Warsaw,RP,70,Unit,38,,
38-3,plac Orla,Warsaw,RP,76,Unit,38,,
38-4,plac Orla,Warsaw,RP,71,Unit,38,,
39-1,ul. Dworcowa,Warsaw,RP,930,Unit,39,,
39-2,ul. Dworcowa,Warsaw,RP,940,Unit,39,,
39-3,ul. Dworcowa,Warsaw,RP,951,Unit,39,,
40-1,al. Ptasia,Warsaw,RP,63,Unit,40,,
41-1,aleja Górna,Warsaw,RP,35,Unit,41,,
42-1,al. Maczka,Warsaw,RP,55,Unit,42,,
43-1,plac Topolowa,Warsaw,RP,216,Unit,43,,
43-2,plac Topolowa,Warsaw,RP,238,Unit,43,,
44-1,ulica Lotnicza,Warsaw,RP,108,Unit,44,,
44-2,ulica Lotnicza,Warsaw,RP,89,Unit,44,,
44-3,ulica Lotnicza,Warsaw,RP,84,Unit,44,,
45-1,ulica Zdrojowa,Warsaw,RP,7,Unit,45,,
45-2,ulica Zdrojowa,Warsaw,RP,5,Unit,45,,
45-3,ulica Zdrojowa,Warsaw,RP,22,Unit,45,,
45-4,ulica Zdrojowa,Warsaw,RP,34,Unit,45,,
46-1,plac Irysowa,Warsaw,RP,98,Unit,46,,
46-2,plac Irysowa,Warsaw,RP,94,Unit,46,,
46-3,plac Irysowa,Warsaw,RP,104,Unit,46,,
46-4,plac Irysowa,Warsaw,RP,97,Unit,46,,
47-1,ul. Leszczynowa,Warsaw,RP,207,Unit,47,,
47-2,ul. Leszczynowa,Warsaw,RP,208,Unit,47,,
47-3,ul. Leszczynowa,Warsaw,RP,225,Unit,47,,
48-1,pl. Kruczkowskiego,Warsaw,RP,66,Unit,48,,
48-2,pl. Kruczkowskiego,Warsaw,RP,75,Unit,48,,
48-3,pl. Kruczkowskiego,Warsaw,RP,56,Unit,48,,
48-4,pl. Kruczkowskiego,Warsaw,RP,66,Unit,48,,
49-1,aleja Mokra,Warsaw,RP,10,Unit,49,,
49-2,aleja Mokra,Warsaw,RP,21,Unit,49,,
50-1,aleja Jaworowa,Warsaw,RP,39,Unit,50,,
51-1,al. Rolna,Warsaw,RP,154,Unit,51,,
52-1,al. Armii Krajowej,Warsaw,RP,85,Unit,52,,
52-2,al. Armii Krajowej,Warsaw,RP,93,Unit,52,,
53-1,aleja Makuszyńskiego,Warsaw,RP,70,Unit,53,,
53-2,aleja Makuszyńskiego,Warsaw,RP,87,Unit,53,,
53-3,aleja Makuszyńskiego,Warsaw,RP,78,Unit,53,,
53-4,aleja Makuszyńskiego,Warsaw,RP,86,Unit,53,,
54-1,al. Wiązowa,Warsaw,RP,159,Unit,54,,
54-2,al. Wiązowa,Warsaw,RP,123,Unit,54,,
55-1,ulica Głogowa,Warsaw,RP,200,Unit,55,,
55-2,ulica Głogowa,Warsaw,RP,169,Unit,55,,
55-3,ulica Głogowa,Warsaw,RP,195,Unit,55,,
55-4,ulica Głogowa,Warsaw,RP,203,Unit,55,,
56-1,plac Daleka,Warsaw,RP,492,Unit,56,,
56-2,plac Daleka,Warsaw,RP,496,Unit,56,,
57-1,ulica Rolnicza,Warsaw,RP,21,Unit,57,,
58-1,pl. Floriana,Warsaw,RP,31,Unit,58,,
58-2,pl. Floriana,Warsaw,RP,16,Unit,58,,
59-1,plac Przemysłowa,Warsaw,RP,548,Unit,59,,
59-2,plac Przemysłowa,Warsaw,RP,561,Unit,59,,
59-3,plac Przemysłowa,Warsaw,RP,539,Unit,59,,
59-4,plac Przemysłowa,Warsaw,RP,537,Unit,59,,
60-1,pl. Starowiejska,Warsaw,RP,75,Unit,60,,
60-2,pl. Starowiejska,Warsaw,RP,53,Unit,60,,
61-1,ulica Truskawkowa,Warsaw,RP,86,Unit,61,,
61-2,ulica Truskawkowa,Warsaw,RP,77,Unit,61,,
61-3,ulica Truskawkowa,Warsaw,RP,66,Unit,61,,
61-4,ulica Truskawkowa,Warsaw,RP,76,Unit,61,,
62-1,plac Maczka,Warsaw,RP,405,Unit,62,,
63-1,aleja Wyszyńskiego,Warsaw,RP,1,Unit,63,,
63-2,aleja Wyszyńskiego,Warsaw,RP,12,Unit,63,,
63-3,aleja Wyszyńskiego,Warsaw,RP,10,Unit,63,,
63-4,aleja Wyszyńskiego,Warsaw,RP,5,Unit,63,,
64-1,al. Jadwigi,Warsaw,RP,131,Unit,64,,
64-2,al. Jadwigi,Warsaw,RP,136,Unit,64,,
65-1,ul. Miłosza,Warsaw,RP,87,Unit,65,,
65-2,ul. Miłosza,Warsaw,RP,92,Unit,65,,
66-1,aleja Czarnieckiego,Warsaw,RP,867,Unit,66,,
66-2,aleja Czarnieckiego,Warsaw,RP,892,Unit,66,,
67-1,aleja Sikorskiego,Warsaw,RP,846,Unit,67,,
67-2,aleja Sikorskiego,Warsaw,RP,832,Unit,67,,
67-3,aleja Sikorskiego,Warsaw,RP,811,Unit,67,,
67-4,aleja Sikorskiego,Warsaw,RP,839,Unit,67,,
68-1,aleja Długa,Warsaw,RP,23,Unit,68,,
68-2,aleja Długa,Warsaw,RP,28,Unit,68,,
68-3,aleja Długa,Warsaw,RP,8,Unit,68,,
68-4,aleja Długa,Warsaw,RP,18,Unit,68,,
69-1,ulica Pszenna,Warsaw,RP,76,Unit,69,,
69-2,ulica Pszenna,Warsaw,RP,86,Unit,69,,
70-1,aleja Cegielniana,Warsaw,RP,9,Unit,70,,
70-2,aleja Cegielniana,Warsaw,RP,3,Unit,70,,
70-3,aleja Cegielniana,Warsaw,RP,29,Unit,70,,
71-1,aleja Narcyzowa,Warsaw,RP,49,Unit,71,,
71-2,aleja Narcyzowa,Warsaw,RP,44,Unit,71,,
71-3,aleja Narcyzowa,Warsaw,RP,78,Unit,71,,
72-1,pl. Malczewskiego,Warsaw,RP,26,Unit,72,,
73-1,al. Nowa,Warsaw,RP,72,Unit,73,,
73-2,al. Nowa,Warsaw,RP,56,Unit,73,,
74-1,ulica Zwycięstwa,Warsaw,RP,92,Unit,74,,
74-2,ulica Zwycięstwa,Warsaw,RP,69,Unit,74,,
74-3,ulica Zwycięstwa,Warsaw,RP,67,Unit,74,,
75-1,pl. Dolna,Warsaw,RP,53,Unit,75,,
75-2,pl. Dolna,Warsaw,RP,47,Unit,75,,
75-3,pl. Dolna,Warsaw,RP,50,Unit,75,,
75-4,pl. Dolna,Warsaw,RP,52,Unit,75,,
76-1,aleja Podgórna,Warsaw,RP,114,Unit,76,,
76-2,aleja Podgórna,Warsaw,RP,105,Unit,76,,
76-3,aleja Podgórna,Warsaw,RP,99,Unit,76,,
76-4,aleja Podgórna,Warsaw,RP,123,Unit,76,,
77-1,ulica Wysoka,Warsaw,RP,53,Unit,77,,
77-2,ulica Wysoka,Warsaw,RP,57,Unit,77,,
77-3,ulica Wysoka,Warsaw,RP,35,Unit,77,,
77-4,ulica Wysoka,Warsaw,RP,37,Unit,77,,
78-1,ulica Rajska,Warsaw,RP,92,Unit,78,,
78-2,ulica Rajska,Warsaw,RP,85,Unit,78,,
78-3,ulica Rajska,Warsaw,RP,91,Unit,78,,
79-1,pl. Kolonia,Warsaw,RP,563,Unit,79,,
79-2,pl. Kolonia,Warsaw,RP,588,Unit,79,,
79-3,pl. Kolonia,Warsaw,RP,582,Unit,79,,
79-4,pl. Kolonia,Warsaw,RP,568,Unit,79,,
80-1,ulica Kazimierza Wielkiego,Warsaw,RP,89,Unit,80,,
80-2,ulica Kazimierza Wielkiego,Warsaw,RP,70,Unit,80,,
80-3,ulica Kazimierza Wielkiego,Warsaw,RP,98,Unit,80,,
81-1,ul. Żeromskiego,Warsaw,RP,473,Unit,81,,
81-2,ul. Żeromskiego,Warsaw,RP,480,Unit,81,,
81-3,ul. Żeromskiego,Warsaw,RP,472,Unit,81,,
81-4,ul. Żeromskiego,Warsaw,RP,466,Unit,81,,
82-1,pl. Makuszyńskiego,Warsaw,RP,5,Unit,82,,
82-2,pl. Makuszyńskiego,Warsaw,RP,25,Unit,82,,
82-3,pl. Makuszyńskiego,Warsaw,RP,5,Unit,82,,
82-4,pl. Makuszyńskiego,Warsaw,RP,5,Unit,82,,
83-1,plac Jana,Warsaw,RP,731,Unit,83,,
83-2,plac Jana,Warsaw,RP,737,Unit,83,,
83-3,plac Jana,Warsaw,RP,750,Unit,83,,
84-1,aleja Słonecznikowa,Warsaw,RP,913,Unit,84,,
85-1,ul. Miłosza,Warsaw,RP,112,Unit,85,,
85-2,ul. Miłosza,Warsaw,RP,103,Unit,85,,
85-3,ul. Miłosza,Warsaw,RP,84,Unit,85,,
85-4,ul. Miłosza,Warsaw,RP,105,Unit,85,,
86-1,al. Szeroka,Warsaw,RP,851,Unit,86,,
86-2,al. Szeroka,Warsaw,RP,861,Unit,86,,
87-1,plac Grunwaldzka,Warsaw,RP,46,Unit,87,,
87-2,plac Grunwaldzka,Warsaw,RP,27,Unit,87,,
87-3,plac Grunwaldzka,Warsaw,RP,53,Unit,87,,
88-1,al. Dojazdowa,Warsaw,RP,778,Unit,88,,
88-2,al. Dojazdowa,Warsaw,RP,760,Unit,88,,
89-1,ulica Królewska,Warsaw,RP,288,Unit,89,,
89-2,ulica Królewska,Warsaw,RP,280,Unit,89,,
90-1,ulica Cedrowa,Warsaw,RP,21,Unit,90,,
91-1,ulica Traugutta,Warsaw,RP,74,Unit,91,,
91-2,ulica Traugutta,Warsaw,RP,84,Unit,91,,
92-1,ulica Okulickiego,Warsaw,RP,49,Unit,92,,
92-2,ulica Okulickiego,Warsaw,RP,55,Unit,92,,
92-3,ulica Okulickiego,Warsaw,RP,53,Unit,92,,
93-1,al. Matejki,Warsaw,RP,733,Unit,93,,
93-2,al. Matejki,Warsaw,RP,730,Unit,93,,
94-1,al. Ludowa,Warsaw,RP,393,Unit,94,,
94-2,al. Ludowa,Warsaw,RP,360,Unit,94,,
95-1,al. Kosynierów,Warsaw,RP,845,Unit,95,,
96-1,ul. Kochanowskiego,Warsaw,RP,47,Unit,96,,
96-2,ul. Kochanowskiego,Warsaw,RP,70,Unit,96,,
96-3,ul. Kochanowskiego,Warsaw,RP,51,Unit,96,,
97-1,aleja Armii Krajowej,Warsaw,RP,840,Unit,97,,
97-2,aleja Armii Krajowej,Warsaw,RP,828,Unit,97,,
98-1,ulica Górska,Warsaw,RP,45,Unit,98,,
99-1,ul. Witosa,Warsaw,RP,61,Unit,99,,
100-1,plac Harcerska,Warsaw,RP,72,Unit,100,,
101-1,plac Tulipanowa,Warsaw,RP,45,Unit,101,,
101-2,plac Tulipanowa,Warsaw,RP,53,Unit,101,,
101-3,plac Tulipanowa,Warsaw,RP,39,Unit,101,,
102-1,aleja Kołłątaja,Warsaw,RP,28,Unit,102,,
102-2,aleja Kołłątaja,Warsaw,RP,19,Unit,102,,
102-3,aleja Kołłątaja,Warsaw,RP,15,Unit,102,,
103-1,plac Leśna,Warsaw,RP,923,Unit,103,,
103-2,plac Leśna,Warsaw,RP,934,Unit,103,,
103-3,plac Leśna,Warsaw,RP,911,Unit,103,,
103-4,plac Leśna,Warsaw,RP,909,Unit,103,,
104-1,plac Konopnickiej,Warsaw,RP,127,Unit,104,,
104-2,plac Konopnickiej,Warsaw,RP,124,Unit,104,,
104-3,plac Konopnickiej,Warsaw,RP,144,Unit,104,,
105-1,ulica Księżycowa,Warsaw,RP,939,Unit,105,,
105-2,ulica Księżycowa,Warsaw,RP,948,Unit,105,,
106-1,ul. Piwna,Warsaw,RP,150,Unit,106,,
107-1,ulica Zacisze,Warsaw,RP,820,Unit,107,,
107-2,ulica Zacisze,Warsaw,RP,811,Unit,107,,
108-1,ulica Floriana,Warsaw,RP,40,Unit,108,,
108-2,ulica Floriana,Warsaw,RP,51,Unit,108,,
108-3,ulica Floriana,Warsaw,RP,47,Unit,108,,
109-1,pl. Ogrodowa,Warsaw,RP,53,Unit,109,,
109-2,pl. Ogrodowa,Warsaw,RP,37,Unit,109,,
110-1,ul. Żytnia,Warsaw,RP,459,Unit,110,,
110-2,ul. Żytnia,Warsaw,RP,445,Unit,110,,
110-3,ul. Żytnia,Warsaw,RP,446,Unit,110,,
111-1,plac Szymanowskiego,Warsaw,RP,59,Unit,111,,
111-2,plac Szymanowskiego,Warsaw,RP,51,Unit,111,,
111-3,plac Szymanowskiego,Warsaw,RP,69,Unit,111,,
112-1,ul. Kolonia,Warsaw,RP,741,Unit,112,,
112-2,ul. Kolonia,Warsaw,RP,759,Unit,112,,
112-3,ul. Kolonia,Warsaw,RP,759,Unit,112,,
113-1,al. Skłodowskiej-Curie,Warsaw,RP,802,Unit,113,,
113-2,al. Skłodowskiej-Curie,Warsaw,RP,806,Unit,113,,
113-3,al. Skłodowskiej-Curie,Warsaw,RP,783,Unit,113,,
113-4,al. Skłodowskiej-Curie,Warsaw,RP,780,Unit,113,,
114-1,ul. Jesionowa,Warsaw,RP,444,Unit,114,,
114-2,ul. Jesionowa,Warsaw,RP,444,Unit,114,,
115-1,ulica Okrzei,Warsaw,RP,360,Unit,115,,
115-2,ulica Okrzei,Warsaw,RP,348,Unit,115,,
115-3,ulica Okrzei,Warsaw,RP,383,Unit,115,,
116-1,plac Owocowa,Warsaw,RP,102,Unit,116,,
117-1,pl. Turystyczna,Warsaw,RP,63,Unit,117,,
117-2,pl. Turystyczna,Warsaw,RP,60,Unit,117,,
117-3,pl. Turystyczna,Warsaw,RP,65,Unit,117,,
118-1,ulica Krótka,Warsaw,RP,691,Unit,118,,
118-2,ulica Krótka,Warsaw,RP,704,Unit,118,,
118-3,ulica Krótka,Warsaw,RP,703,Unit,118,,
118-4,ulica Krótka,Warsaw,RP,686,Unit,118,,
119-1,plac Olchowa,Warsaw,RP,855,Unit,119,,
119-2,plac Olchowa,Warsaw,RP,844,Unit,119,,
119-3,plac Olchowa,Warsaw,RP,836,Unit,119,,
120-1,aleja Listopada,Warsaw,RP,64,Unit,120,,
120-2,aleja Listopada,Warsaw,RP,74,Unit,120,,
120-3,aleja Listopada,Warsaw,RP,97,Unit,120,,
121-1,pl. Zbożowa,Warsaw,RP,102,Unit,121,,
121-2,pl. Zbożowa,Warsaw,RP,96,Unit,121,,
121-3,pl. Zbożowa,Warsaw,RP,90,Unit,121,,
122-1,aleja Powstańców Śląskich,Warsaw,RP,31,Unit,122,,
122-2,aleja Powstańców Śląskich,Warsaw,RP,8,Unit,122,,
